time,load_shortfall_3h
2018-04-06 21:00:00,14687.339
2018-04-07 00:00:00,11094.648
2018-04-07 03:00:00,10738.123
2018-04-07 06:00:00,9168.979
2018-04-07 09:00:00,11726.08
2018-04-07 12:00:00,15827.303
2018-04-07 15:00:00,15904.278
2018-04-07 18:00:00,14296.047
2018-04-07 21:00:00,14582.977
2018-04-08 00:00:00,13542.868
2018-04-08 03:00:00,10080.832
2018-04-08 06:00:00,10162.961
2018-04-08 09:00:00,11289.368
2018-04-08 12:00:00,12474.711
2018-04-08 15:00:00,7328.699
2018-04-08 18:00:00,9521.59
2018-04-08 21:00:00,13859.768
2018-04-09 00:00:00,15379.47
2018-04-09 03:00:00,12233.525
2018-04-09 06:00:00,10072.606
2018-04-09 09:00:00,14248.023
2018-04-09 12:00:00,14748.18
2018-04-09 15:00:00,16563.295
2018-04-09 18:00:00,14891.007
2018-04-09 21:00:00,13219.52
2018-04-10 00:00:00,14731.779
2018-04-10 03:00:00,11925.315
2018-04-10 06:00:00,11190.982
2018-04-10 09:00:00,10457.766
2018-04-10 12:00:00,12797.192
2018-04-10 15:00:00,12083.873
2018-04-10 18:00:00,13952.306
2018-04-10 21:00:00,17771.402
2018-04-11 00:00:00,13176.145
2018-04-11 03:00:00,9835.517
2018-04-11 06:00:00,9371.872
2018-04-11 09:00:00,14128.83
2018-04-11 12:00:00,17213.783
2018-04-11 15:00:00,14350.218
2018-04-11 18:00:00,13683.924
2018-04-11 21:00:00,9112.259
2018-04-12 00:00:00,13378.928
2018-04-12 03:00:00,10851.27
2018-04-12 06:00:00,12598.508
2018-04-12 09:00:00,13836.874
2018-04-12 12:00:00,16529.914
2018-04-12 15:00:00,13814.475
2018-04-12 18:00:00,13404.716
2018-04-12 21:00:00,18913.457
2018-04-13 00:00:00,13109.714
2018-04-13 03:00:00,6280.3433
2018-04-13 06:00:00,852.241
2018-04-13 09:00:00,9434.534
2018-04-13 12:00:00,9851.279
2018-04-13 15:00:00,10293.49
2018-04-13 18:00:00,8853.139
2018-04-13 21:00:00,11039.11
2018-04-14 00:00:00,9571.037
2018-04-14 03:00:00,7953.2866
2018-04-14 06:00:00,4747.2505
2018-04-14 09:00:00,7095.2446
2018-04-14 12:00:00,8870.768
2018-04-14 15:00:00,9069.6
2018-04-14 18:00:00,6791.332
2018-04-14 21:00:00,8088.256
2018-04-15 00:00:00,10949.293
2018-04-15 03:00:00,7309.205
2018-04-15 06:00:00,4766.695
2018-04-15 09:00:00,5538.9595
2018-04-15 12:00:00,11447.981
2018-04-15 15:00:00,2272.2175
2018-04-15 18:00:00,966.1806
2018-04-15 21:00:00,3796.612
2018-04-16 00:00:00,6330.486
2018-04-16 03:00:00,2646.3147
2018-04-16 06:00:00,-1451.0602
2018-04-16 09:00:00,7111.976
2018-04-16 12:00:00,7418.1416
2018-04-16 15:00:00,7223.459
2018-04-16 18:00:00,9152.096
2018-04-16 21:00:00,11488.027
2018-04-17 00:00:00,12717.651
2018-04-17 03:00:00,8043.483
2018-04-17 06:00:00,7052.29
2018-04-17 09:00:00,11636.532
2018-04-17 12:00:00,12652.617
2018-04-17 15:00:00,11582.126
2018-04-17 18:00:00,11275.498
2018-04-17 21:00:00,10202.014
2018-04-18 00:00:00,11566.173
2018-04-18 03:00:00,8340.597
2018-04-18 06:00:00,7641.649
2018-04-18 09:00:00,10671.92
2018-04-18 12:00:00,12140.296
2018-04-18 15:00:00,8336.268
2018-04-18 18:00:00,9728.314
2018-04-18 21:00:00,10582.656
2018-04-19 00:00:00,11694.837
2018-04-19 03:00:00,8301.409
2018-04-19 06:00:00,6899.532
2018-04-19 09:00:00,11359.271
2018-04-19 12:00:00,10045.8
2018-04-19 15:00:00,9220.651
2018-04-19 18:00:00,9494.404
2018-04-19 21:00:00,8442.668
2018-04-20 00:00:00,11235.741
2018-04-20 03:00:00,9113.828
2018-04-20 06:00:00,7155.232
2018-04-20 09:00:00,9193.791
2018-04-20 12:00:00,9968.4375
2018-04-20 15:00:00,10018.284
2018-04-20 18:00:00,7525.526
2018-04-20 21:00:00,8878.056
2018-04-21 00:00:00,11706.004
2018-04-21 03:00:00,9739.591
2018-04-21 06:00:00,5515.7954
2018-04-21 09:00:00,9036.8125
2018-04-21 12:00:00,10029.757
2018-04-21 15:00:00,10054.722
2018-04-21 18:00:00,8484.433
2018-04-21 21:00:00,10755.677
2018-04-22 00:00:00,9350.212
2018-04-22 03:00:00,6248.013
2018-04-22 06:00:00,5356.3955
2018-04-22 09:00:00,7494.5093
2018-04-22 12:00:00,9753.63
2018-04-22 15:00:00,7933.096
2018-04-22 18:00:00,7048.86
2018-04-22 21:00:00,8095.6777
2018-04-23 00:00:00,11980.192
2018-04-23 03:00:00,5805.4106
2018-04-23 06:00:00,7366.3843
2018-04-23 09:00:00,11233.66
2018-04-23 12:00:00,11511.798
2018-04-23 15:00:00,13155.008
2018-04-23 18:00:00,10212.241
2018-04-23 21:00:00,7357.0317
2018-04-24 00:00:00,11929.414
2018-04-24 03:00:00,9793.97
2018-04-24 06:00:00,7957.8364
2018-04-24 09:00:00,11794.462
2018-04-24 12:00:00,14376.707
2018-04-24 15:00:00,12935.923
2018-04-24 18:00:00,11979.153
2018-04-24 21:00:00,11230.05
2018-04-25 00:00:00,12781.598
2018-04-25 03:00:00,10566.683
2018-04-25 06:00:00,7847.9873
2018-04-25 09:00:00,13513.309
2018-04-25 12:00:00,12080.67
2018-04-25 15:00:00,11377.013
2018-04-25 18:00:00,10102.437
2018-04-25 21:00:00,10919.03
2018-04-26 00:00:00,10147.623
2018-04-26 03:00:00,7659.9087
2018-04-26 06:00:00,5483.062
2018-04-26 09:00:00,9939.776
2018-04-26 12:00:00,10890.743
2018-04-26 15:00:00,10687.948
2018-04-26 18:00:00,10809.798
2018-04-26 21:00:00,11978.457
2018-04-27 00:00:00,12345.836
2018-04-27 03:00:00,9678.59
2018-04-27 06:00:00,6965.71
2018-04-27 09:00:00,12462.562
2018-04-27 12:00:00,12472.3545
2018-04-27 15:00:00,10868.969
2018-04-27 18:00:00,8322.077
2018-04-27 21:00:00,10914.426
2018-04-28 00:00:00,11343.116
2018-04-28 03:00:00,8925.992
2018-04-28 06:00:00,9575.653
2018-04-28 09:00:00,10149.248
2018-04-28 12:00:00,9988.509
2018-04-28 15:00:00,6340.3555
2018-04-28 18:00:00,9109.576
2018-04-28 21:00:00,8514.335
2018-04-29 00:00:00,8678.798
2018-04-29 03:00:00,4196.7856
2018-04-29 06:00:00,2102.597
2018-04-29 09:00:00,2544.0781
2018-04-29 12:00:00,4491.082
2018-04-29 15:00:00,3628.088
2018-04-29 18:00:00,2017.8645
2018-04-29 21:00:00,470.05557
2018-04-30 00:00:00,11151.036
2018-04-30 03:00:00,4863.8057
2018-04-30 06:00:00,2492.651
2018-04-30 09:00:00,8193.4
2018-04-30 12:00:00,11551.26
2018-04-30 15:00:00,9157.447
2018-04-30 18:00:00,10303.855
2018-04-30 21:00:00,8951.171
2018-05-01 00:00:00,11160.972
2018-05-01 03:00:00,5378.2256
2018-05-01 06:00:00,1242.377
2018-05-01 09:00:00,7599.0894
2018-05-01 12:00:00,14628.989
2018-05-01 15:00:00,12334.009
2018-05-01 18:00:00,10777.798
2018-05-01 21:00:00,15961.34
2018-05-02 00:00:00,10829.635
2018-05-02 03:00:00,4932.8945
2018-05-02 06:00:00,1614.5714
2018-05-02 09:00:00,7451.1655
2018-05-02 12:00:00,9825.293
2018-05-02 15:00:00,11074.434
2018-05-02 18:00:00,10300.935
2018-05-02 21:00:00,11028.688
2018-05-03 00:00:00,8559.782
2018-05-03 03:00:00,2834.64
2018-05-03 06:00:00,1520.152
2018-05-03 09:00:00,6401.4834
2018-05-03 12:00:00,6329.778
2018-05-03 15:00:00,7533.1694
2018-05-03 18:00:00,6495.059
2018-05-03 21:00:00,8692.974
2018-05-04 00:00:00,8706.691
2018-05-04 03:00:00,3214.5957
2018-05-04 06:00:00,1996.2334
2018-05-04 09:00:00,7837.903
2018-05-04 12:00:00,7168.445
2018-05-04 15:00:00,9083.448
2018-05-04 18:00:00,5958.658
2018-05-04 21:00:00,8967.315
2018-05-05 00:00:00,11504.352
2018-05-05 03:00:00,7047.9844
2018-05-05 06:00:00,1039.7202
2018-05-05 09:00:00,8661.805
2018-05-05 12:00:00,8652.633
2018-05-05 15:00:00,11339.227
2018-05-05 18:00:00,8150.4897
2018-05-05 21:00:00,8915.442
2018-05-06 00:00:00,12900.172
2018-05-06 03:00:00,11195.993
2018-05-06 06:00:00,9262.772
2018-05-06 09:00:00,12955.413
2018-05-06 12:00:00,14862.992
2018-05-06 15:00:00,14134.335
2018-05-06 18:00:00,13206.78
2018-05-06 21:00:00,13639.381
2018-05-07 00:00:00,12421.34
2018-05-07 03:00:00,11191.7295
2018-05-07 06:00:00,10190.265
2018-05-07 09:00:00,13779.857
2018-05-07 12:00:00,15106.102
2018-05-07 15:00:00,15089.847
2018-05-07 18:00:00,12497.082
2018-05-07 21:00:00,15265.155
2018-05-08 00:00:00,14562.424
2018-05-08 03:00:00,11110.195
2018-05-08 06:00:00,9281.525
2018-05-08 09:00:00,14501.673
2018-05-08 12:00:00,14908.856
2018-05-08 15:00:00,14568.998
2018-05-08 18:00:00,13744.741
2018-05-08 21:00:00,15470.3545
2018-05-09 00:00:00,15492.572
2018-05-09 03:00:00,11621.017
2018-05-09 06:00:00,11523.123
2018-05-09 09:00:00,13787.93
2018-05-09 12:00:00,15535.823
2018-05-09 15:00:00,14647.086
2018-05-09 18:00:00,13348.755
2018-05-09 21:00:00,14982.631
2018-05-10 00:00:00,13421.206
2018-05-10 03:00:00,12283.126
2018-05-10 06:00:00,8725.254
2018-05-10 09:00:00,12616.428
2018-05-10 12:00:00,13443.873
2018-05-10 15:00:00,13115.875
2018-05-10 18:00:00,12653.571
2018-05-10 21:00:00,13535.583
2018-05-11 00:00:00,15927.765
2018-05-11 03:00:00,11136.145
2018-05-11 06:00:00,9659.323
2018-05-11 09:00:00,13801.438
2018-05-11 12:00:00,14814.127
2018-05-11 15:00:00,15424.278
2018-05-11 18:00:00,14554.741
2018-05-11 21:00:00,15402.803
2018-05-12 00:00:00,15530.125
2018-05-12 03:00:00,13762.05
2018-05-12 06:00:00,9567.597
2018-05-12 09:00:00,17500.895
2018-05-12 12:00:00,14795.069
2018-05-12 15:00:00,16324.255
2018-05-12 18:00:00,10811.37
2018-05-12 21:00:00,15511.954
2018-05-13 00:00:00,10754.77
2018-05-13 03:00:00,6255.629
2018-05-13 06:00:00,4186.201
2018-05-13 09:00:00,6611.3853
2018-05-13 12:00:00,8616.211
2018-05-13 15:00:00,7051.7725
2018-05-13 18:00:00,5323.091
2018-05-13 21:00:00,8187.0786
2018-05-14 00:00:00,11690.884
2018-05-14 03:00:00,7477.0576
2018-05-14 06:00:00,6772.097
2018-05-14 09:00:00,11409.722
2018-05-14 12:00:00,12448.565
2018-05-14 15:00:00,9997.932
2018-05-14 18:00:00,9430.211
2018-05-14 21:00:00,8607.578
2018-05-15 00:00:00,9609.259
2018-05-15 03:00:00,6887.572
2018-05-15 06:00:00,6769.9395
2018-05-15 09:00:00,9282.726
2018-05-15 12:00:00,8814.609
2018-05-15 15:00:00,11135.515
2018-05-15 18:00:00,9941.103
2018-05-15 21:00:00,10737.023
2018-05-16 00:00:00,11462.025
2018-05-16 03:00:00,9283.595
2018-05-16 06:00:00,8462.575
2018-05-16 09:00:00,11898.322
2018-05-16 12:00:00,12239.524
2018-05-16 15:00:00,11785.318
2018-05-16 18:00:00,11198.803
2018-05-16 21:00:00,10272.272
2018-05-17 00:00:00,11926.947
2018-05-17 03:00:00,10489.891
2018-05-17 06:00:00,9666.606
2018-05-17 09:00:00,12415.676
2018-05-17 12:00:00,14311.078
2018-05-17 15:00:00,11825.475
2018-05-17 18:00:00,10924.69
2018-05-17 21:00:00,12304.947
2018-05-18 00:00:00,14290.542
2018-05-18 03:00:00,10260.808
2018-05-18 06:00:00,8539.926
2018-05-18 09:00:00,13244.204
2018-05-18 12:00:00,14082.953
2018-05-18 15:00:00,12700.779
2018-05-18 18:00:00,11789.447
2018-05-18 21:00:00,13787.483
2018-05-19 00:00:00,12705.274
2018-05-19 03:00:00,11033.299
2018-05-19 06:00:00,9733.057
2018-05-19 09:00:00,12099.756
2018-05-19 12:00:00,13989.119
2018-05-19 15:00:00,10526.872
2018-05-19 18:00:00,10624.287
2018-05-19 21:00:00,10702.902
2018-05-20 00:00:00,11200.396
2018-05-20 03:00:00,9796.495
2018-05-20 06:00:00,6795.975
2018-05-20 09:00:00,8984.273
2018-05-20 12:00:00,11603.775
2018-05-20 15:00:00,9843.866
2018-05-20 18:00:00,8542.393
2018-05-20 21:00:00,10721.353
2018-05-21 00:00:00,13643.991
2018-05-21 03:00:00,10600.5625
2018-05-21 06:00:00,9474.207
2018-05-21 09:00:00,15504.4375
2018-05-21 12:00:00,16029.937
2018-05-21 15:00:00,13447.307
2018-05-21 18:00:00,12957.774
2018-05-21 21:00:00,13914.455
2018-05-22 00:00:00,16344.575
2018-05-22 03:00:00,13112.954
2018-05-22 06:00:00,9655.609
2018-05-22 09:00:00,15606.905
2018-05-22 12:00:00,15261.253
2018-05-22 15:00:00,13775.845
2018-05-22 18:00:00,12530.992
2018-05-22 21:00:00,15013.195
2018-05-23 00:00:00,15574.601
2018-05-23 03:00:00,11917.799
2018-05-23 06:00:00,10903.541
2018-05-23 09:00:00,14315.996
2018-05-23 12:00:00,15028.667
2018-05-23 15:00:00,15410.588
2018-05-23 18:00:00,12814.336
2018-05-23 21:00:00,14363.848
2018-05-24 00:00:00,14187.207
2018-05-24 03:00:00,12141.649
2018-05-24 06:00:00,11614.968
2018-05-24 09:00:00,14341.943
2018-05-24 12:00:00,16913.17
2018-05-24 15:00:00,13994.759
2018-05-24 18:00:00,13381.988
2018-05-24 21:00:00,13069.524
2018-05-25 00:00:00,15085.002
2018-05-25 03:00:00,10351.24
2018-05-25 06:00:00,7025.5815
2018-05-25 09:00:00,12467.507
2018-05-25 12:00:00,14932.992
2018-05-25 15:00:00,15398.401
2018-05-25 18:00:00,14264.148
2018-05-25 21:00:00,13526.228
2018-05-26 00:00:00,14165.59
2018-05-26 03:00:00,11930.798
2018-05-26 06:00:00,11100.486
2018-05-26 09:00:00,11941.118
2018-05-26 12:00:00,14142.912
2018-05-26 15:00:00,12204.357
2018-05-26 18:00:00,11459.116
2018-05-26 21:00:00,13052.249
2018-05-27 00:00:00,11588.479
2018-05-27 03:00:00,9746.328
2018-05-27 06:00:00,9892.746
2018-05-27 09:00:00,10443.991
2018-05-27 12:00:00,9493.977
2018-05-27 15:00:00,7286.145
2018-05-27 18:00:00,3087.9033
2018-05-27 21:00:00,7214.3027
2018-05-28 00:00:00,12205.444
2018-05-28 03:00:00,10391.377
2018-05-28 06:00:00,7789.125
2018-05-28 09:00:00,14222.84
2018-05-28 12:00:00,17696.846
2018-05-28 15:00:00,16340.598
2018-05-28 18:00:00,12825.176
2018-05-28 21:00:00,16390.865
2018-05-29 00:00:00,14544.461
2018-05-29 03:00:00,11983.074
2018-05-29 06:00:00,9955.307
2018-05-29 09:00:00,13697.06
2018-05-29 12:00:00,17603.291
2018-05-29 15:00:00,16075.453
2018-05-29 18:00:00,17493.598
2018-05-29 21:00:00,14853.663
2018-05-30 00:00:00,16542.416
2018-05-30 03:00:00,11216.829
2018-05-30 06:00:00,10367.267
2018-05-30 09:00:00,13901.104
2018-05-30 12:00:00,15193.708
2018-05-30 15:00:00,14670.5625
2018-05-30 18:00:00,13895.5205
2018-05-30 21:00:00,15958.042
2018-05-31 00:00:00,14890.644
2018-05-31 03:00:00,11887.797
2018-05-31 06:00:00,10650.024
2018-05-31 09:00:00,14135.88
2018-05-31 12:00:00,16951.787
2018-05-31 15:00:00,15273.401
2018-05-31 18:00:00,13876.236
2018-05-31 21:00:00,13757.498
2018-06-01 00:00:00,15946.272
2018-06-01 03:00:00,7535.4863
2018-06-01 06:00:00,5441.621
2018-06-01 09:00:00,12494.68
2018-06-01 12:00:00,14763.075
2018-06-01 15:00:00,12487.261
2018-06-01 18:00:00,12726.626
2018-06-01 21:00:00,15221.616
2018-06-02 00:00:00,13118.763
2018-06-02 03:00:00,6059.0996
2018-06-02 06:00:00,4140.909
2018-06-02 09:00:00,10091.333
2018-06-02 12:00:00,10416.027
2018-06-02 15:00:00,9686.987
2018-06-02 18:00:00,10401.326
2018-06-02 21:00:00,11527.717
2018-06-03 00:00:00,8086.7383
2018-06-03 03:00:00,7602.584
2018-06-03 06:00:00,5816.9873
2018-06-03 09:00:00,6747.187
2018-06-03 12:00:00,10501.096
2018-06-03 15:00:00,9004.216
2018-06-03 18:00:00,8748.452
2018-06-03 21:00:00,9372.5205
2018-06-04 00:00:00,10133.439
2018-06-04 03:00:00,6701.386
2018-06-04 06:00:00,5401.0723
2018-06-04 09:00:00,10141.473
2018-06-04 12:00:00,7677.697
2018-06-04 15:00:00,6307.0874
2018-06-04 18:00:00,5698.9155
2018-06-04 21:00:00,8210.065
2018-06-05 00:00:00,10857.408
2018-06-05 03:00:00,8362.806
2018-06-05 06:00:00,6179.4224
2018-06-05 09:00:00,11839.1
2018-06-05 12:00:00,7433.0215
2018-06-05 15:00:00,9347.478
2018-06-05 18:00:00,6905.0396
2018-06-05 21:00:00,8054.704
2018-06-06 00:00:00,14965.654
2018-06-06 03:00:00,10830.049
2018-06-06 06:00:00,9245.368
2018-06-06 09:00:00,11101.987
2018-06-06 12:00:00,16556.86
2018-06-06 15:00:00,14724.419
2018-06-06 18:00:00,13171.429
2018-06-06 21:00:00,13905.24
2018-06-07 00:00:00,15685.725
2018-06-07 03:00:00,12075.598
2018-06-07 06:00:00,11103.59
2018-06-07 09:00:00,14267.607
2018-06-07 12:00:00,16858.191
2018-06-07 15:00:00,14728.642
2018-06-07 18:00:00,13756.413
2018-06-07 21:00:00,15314.489
2018-06-08 00:00:00,14172.661
2018-06-08 03:00:00,11682.845
2018-06-08 06:00:00,10777.562
2018-06-08 09:00:00,12782.125
2018-06-08 12:00:00,14850.657
2018-06-08 15:00:00,13457.02
2018-06-08 18:00:00,13731.11
2018-06-08 21:00:00,13890.629
2018-06-09 00:00:00,15240.891
2018-06-09 03:00:00,12100.52
2018-06-09 06:00:00,9822.32
2018-06-09 09:00:00,13102.022
2018-06-09 12:00:00,13985.194
2018-06-09 15:00:00,13981.935
2018-06-09 18:00:00,12264.016
2018-06-09 21:00:00,14396.56
2018-06-10 00:00:00,16256.724
2018-06-10 03:00:00,12499.681
2018-06-10 06:00:00,8721.547
2018-06-10 09:00:00,14301.006
2018-06-10 12:00:00,17100.184
2018-06-10 15:00:00,15296.229
2018-06-10 18:00:00,13006.4795
2018-06-10 21:00:00,15729.596
2018-06-11 00:00:00,16063.866
2018-06-11 03:00:00,12219.167
2018-06-11 06:00:00,9622.825
2018-06-11 09:00:00,13028.642
2018-06-11 12:00:00,16543.232
2018-06-11 15:00:00,16123.566
2018-06-11 18:00:00,16690.762
2018-06-11 21:00:00,14693.694
2018-06-12 00:00:00,12398.302
2018-06-12 03:00:00,12651.271
2018-06-12 06:00:00,9623.36
2018-06-12 09:00:00,12443.211
2018-06-12 12:00:00,17199.674
2018-06-12 15:00:00,17868.977
2018-06-12 18:00:00,17357.934
2018-06-12 21:00:00,15906.79
2018-06-13 00:00:00,14967.333
2018-06-13 03:00:00,5188.6934
2018-06-13 06:00:00,9820.436
2018-06-13 09:00:00,12080.922
2018-06-13 12:00:00,16964.611
2018-06-13 15:00:00,13646.154
2018-06-13 18:00:00,12855.985
2018-06-13 21:00:00,13895.256
2018-06-14 00:00:00,14257.282
2018-06-14 03:00:00,9973.984
2018-06-14 06:00:00,9155.809
2018-06-14 09:00:00,14152.445
2018-06-14 12:00:00,17046.107
2018-06-14 15:00:00,16091.128
2018-06-14 18:00:00,15699.1045
2018-06-14 21:00:00,14335.418
2018-06-15 00:00:00,15469.422
2018-06-15 03:00:00,11292.541
2018-06-15 06:00:00,10296.095
2018-06-15 09:00:00,14277.763
2018-06-15 12:00:00,16365.646
2018-06-15 15:00:00,16033.11
2018-06-15 18:00:00,15314.629
2018-06-15 21:00:00,14973.803
2018-06-16 00:00:00,14840.982
2018-06-16 03:00:00,12041.67
2018-06-16 06:00:00,10188.679
2018-06-16 09:00:00,11666.331
2018-06-16 12:00:00,13014.062
2018-06-16 15:00:00,12673.816
2018-06-16 18:00:00,12342.846
2018-06-16 21:00:00,10408.989
2018-06-17 00:00:00,13122.789
2018-06-17 03:00:00,7878.0293
2018-06-17 06:00:00,5943.287
2018-06-17 09:00:00,7639.27
2018-06-17 12:00:00,9608.678
2018-06-17 15:00:00,7059.008
2018-06-17 18:00:00,5580.923
2018-06-17 21:00:00,7661.8647
2018-06-18 00:00:00,11853.644
2018-06-18 03:00:00,9012.104
2018-06-18 06:00:00,8579.705
2018-06-18 09:00:00,13107.198
2018-06-18 12:00:00,17843.469
2018-06-18 15:00:00,14258.613
2018-06-18 18:00:00,15116.229
2018-06-18 21:00:00,16223.061
2018-06-19 00:00:00,13747.095
2018-06-19 03:00:00,10192.607
2018-06-19 06:00:00,9654.5
2018-06-19 09:00:00,15898.868
2018-06-19 12:00:00,16947.4
2018-06-19 15:00:00,17015.31
2018-06-19 18:00:00,16740.441
2018-06-19 21:00:00,17668.145
2018-06-20 00:00:00,16600.266
2018-06-20 03:00:00,13009.308
2018-06-20 06:00:00,12828.618
2018-06-20 09:00:00,17988.709
2018-06-20 12:00:00,19290.875
2018-06-20 15:00:00,17922.457
2018-06-20 18:00:00,18103.535
2018-06-20 21:00:00,18686.492
2018-06-21 00:00:00,19616.912
2018-06-21 03:00:00,13994.096
2018-06-21 06:00:00,13257.524
2018-06-21 09:00:00,17095.732
2018-06-21 12:00:00,19319.688
2018-06-21 15:00:00,21038.463
2018-06-21 18:00:00,17773.398
2018-06-21 21:00:00,17256.998
2018-06-22 00:00:00,18583.396
2018-06-22 03:00:00,13656.317
2018-06-22 06:00:00,13418.262
2018-06-22 09:00:00,17751.465
2018-06-22 12:00:00,18706.1
2018-06-22 15:00:00,20303.25
2018-06-22 18:00:00,18117.172
2018-06-22 21:00:00,18962.053
2018-06-23 00:00:00,16613.477
2018-06-23 03:00:00,14400.03
2018-06-23 06:00:00,10481.735
2018-06-23 09:00:00,12596.438
2018-06-23 12:00:00,14021.772
2018-06-23 15:00:00,12559.071
2018-06-23 18:00:00,12768.38
2018-06-23 21:00:00,13820.852
2018-06-24 00:00:00,13984.926
2018-06-24 03:00:00,11401.211
2018-06-24 06:00:00,9371.085
2018-06-24 09:00:00,8974.779
2018-06-24 12:00:00,11120.105
2018-06-24 15:00:00,11729.59
2018-06-24 18:00:00,11871.779
2018-06-24 21:00:00,13328.099
2018-06-25 00:00:00,16892.82
2018-06-25 03:00:00,12547.398
2018-06-25 06:00:00,10318.441
2018-06-25 09:00:00,17996.361
2018-06-25 12:00:00,20339.72
2018-06-25 15:00:00,19204.771
2018-06-25 18:00:00,19514.34
2018-06-25 21:00:00,16837.186
2018-06-26 00:00:00,18820.986
2018-06-26 03:00:00,15116.276
2018-06-26 06:00:00,13174.795
2018-06-26 09:00:00,18283.441
2018-06-26 12:00:00,19601.668
2018-06-26 15:00:00,18549.195
2018-06-26 18:00:00,18436.963
2018-06-26 21:00:00,18097.02
2018-06-27 00:00:00,19293.344
2018-06-27 03:00:00,13651.22
2018-06-27 06:00:00,12935.295
2018-06-27 09:00:00,18564.592
2018-06-27 12:00:00,19218.994
2018-06-27 15:00:00,18557.81
2018-06-27 18:00:00,16949.373
2018-06-27 21:00:00,18109.61
2018-06-28 00:00:00,19163.479
2018-06-28 03:00:00,16270.851
2018-06-28 06:00:00,16012.692
2018-06-28 09:00:00,17735.717
2018-06-28 12:00:00,20001.354
2018-06-28 15:00:00,17574.635
2018-06-28 18:00:00,18047.963
2018-06-28 21:00:00,16553.62
2018-06-29 00:00:00,17752.27
2018-06-29 03:00:00,13883.032
2018-06-29 06:00:00,12989.582
2018-06-29 09:00:00,17749.846
2018-06-29 12:00:00,19418.266
2018-06-29 15:00:00,16799.494
2018-06-29 18:00:00,17716.018
2018-06-29 21:00:00,17785.963
2018-06-30 00:00:00,18336.777
2018-06-30 03:00:00,13093.182
2018-06-30 06:00:00,11484.944
2018-06-30 09:00:00,9512.525
2018-06-30 12:00:00,12599.892
2018-06-30 15:00:00,12096.545
2018-06-30 18:00:00,10222.585
2018-06-30 21:00:00,11090.3955
2018-07-01 00:00:00,14441.423
2018-07-01 03:00:00,9151.332
2018-07-01 06:00:00,3022.428
2018-07-01 09:00:00,10156.997
2018-07-01 12:00:00,11132.854
2018-07-01 15:00:00,10892.2705
2018-07-01 18:00:00,8161.892
2018-07-01 21:00:00,12703.887
2018-07-02 00:00:00,7722.3574
2018-07-02 03:00:00,4999.946
2018-07-02 06:00:00,6525.3857
2018-07-02 09:00:00,9503.278
2018-07-02 12:00:00,10960.304
2018-07-02 15:00:00,7215.8174
2018-07-02 18:00:00,6985.444
2018-07-02 21:00:00,11466.334
2018-07-03 00:00:00,11935.585
2018-07-03 03:00:00,8273.101
2018-07-03 06:00:00,7552.7793
2018-07-03 09:00:00,9609.288
2018-07-03 12:00:00,9996.913
2018-07-03 15:00:00,8924.439
2018-07-03 18:00:00,8301.596
2018-07-03 21:00:00,9526.798
2018-07-04 00:00:00,10055.377
2018-07-04 03:00:00,8643.557
2018-07-04 06:00:00,6503.46
2018-07-04 09:00:00,8738.425
2018-07-04 12:00:00,11049.809
2018-07-04 15:00:00,11086.28
2018-07-04 18:00:00,7493.6904
2018-07-04 21:00:00,6594.97
2018-07-05 00:00:00,10946.561
2018-07-05 03:00:00,5219.5225
2018-07-05 06:00:00,5613.5493
2018-07-05 09:00:00,10213.602
2018-07-05 12:00:00,11496.494
2018-07-05 15:00:00,10627.032
2018-07-05 18:00:00,9355.123
2018-07-05 21:00:00,9692.002
2018-07-06 00:00:00,15240.055
2018-07-06 03:00:00,11531.789
2018-07-06 06:00:00,10420.37
2018-07-06 09:00:00,14053.593
2018-07-06 12:00:00,15735.672
2018-07-06 15:00:00,16670.172
2018-07-06 18:00:00,13356.682
2018-07-06 21:00:00,15300.225
2018-07-07 00:00:00,15920.966
2018-07-07 03:00:00,12869.894
2018-07-07 06:00:00,11903.77
2018-07-07 09:00:00,14642.643
2018-07-07 12:00:00,16436.957
2018-07-07 15:00:00,16072.024
2018-07-07 18:00:00,13656.59
2018-07-07 21:00:00,14775.061
2018-07-08 00:00:00,13992.978
2018-07-08 03:00:00,11010.777
2018-07-08 06:00:00,8796.97
2018-07-08 09:00:00,10758.904
2018-07-08 12:00:00,13792.094
2018-07-08 15:00:00,13570.118
2018-07-08 18:00:00,9545.695
2018-07-08 21:00:00,11866.249
2018-07-09 00:00:00,16103.663
2018-07-09 03:00:00,10827.69
2018-07-09 06:00:00,10452.245
2018-07-09 09:00:00,14430.886
2018-07-09 12:00:00,15618.154
2018-07-09 15:00:00,16749.16
2018-07-09 18:00:00,15752.567
2018-07-09 21:00:00,15568.158
2018-07-10 00:00:00,15929.725
2018-07-10 03:00:00,14085.725
2018-07-10 06:00:00,10485.823
2018-07-10 09:00:00,14673.286
2018-07-10 12:00:00,16362.0205
2018-07-10 15:00:00,16121.842
2018-07-10 18:00:00,15001.889
2018-07-10 21:00:00,17848.965
2018-07-11 00:00:00,18918.094
2018-07-11 03:00:00,13084.808
2018-07-11 06:00:00,9678.398
2018-07-11 09:00:00,13922.721
2018-07-11 12:00:00,15443.156
2018-07-11 15:00:00,14951.736
2018-07-11 18:00:00,15820.8545
2018-07-11 21:00:00,16543.572
2018-07-12 00:00:00,17164.518
2018-07-12 03:00:00,12719.488
2018-07-12 06:00:00,10584.01
